,stat_date,client_id,c_owner_verified_deal_concentration,n_owner_verified_deal_concentration,c_notary_datacap_alloc_concentration,n_notary_datacap_alloc_concentration,c_total_datacap_received,n_total_datacap_received,c_total_datacap_used,n_total_datacap_used,c_datacap_utilization_rate,n_datacap_utilization_rate,c_max_single_provider_datacap_spent,n_max_single_provider_datacap_spent,c_max_single_notary_datacap_received,n_max_single_notary_datacap_received,c_top3_provider_datacap_spent,n_top3_provider_datacap_spent,c_top3_notary_datacap_received,n_top3_notary_datacap_received,c_top3_provider_concentration_verified,n_top3_provider_concentration_verified,c_top3_notary_concentration,n_top3_notary_concentration,c_top5_provider_concentration_verified,n_top5_provider_concentration_verified,c_top5_notary_concentration,n_top5_notary_concentration,c_verified_deal_duration_avg,n_verified_deal_duration_avg,c_verified_deal_duration_std,n_verified_deal_duration_std,c_avg_price_per_epoch_per_unit_verified,n_avg_price_per_epoch_per_unit_verified,c_frac_paid_verified_deals,n_frac_paid_verified_deals,c_verified_deal_frequency,n_verified_deal_frequency,c_datacap_to_deal_timelapse_min,n_datacap_to_deal_timelapse_min,c_datacap_to_deal_timelapse_avg,n_datacap_to_deal_timelapse_avg,create_ts,stat_date_in_month,p_owner_verified_deal_concentration,p_notary_datacap_alloc_concentration,p_total_datacap_received,p_total_datacap_used,p_datacap_utilization_rate,p_max_single_provider_datacap_spent,p_max_single_notary_datacap_received,p_top3_provider_datacap_spent,p_top3_notary_datacap_received,p_top3_provider_concentration_verified,p_top3_notary_concentration,p_top5_provider_concentration_verified,p_top5_notary_concentration,p_verified_deal_duration_avg,p_verified_deal_duration_std,p_avg_price_per_epoch_per_unit_verified,p_frac_paid_verified_deals,p_verified_deal_frequency,p_datacap_to_deal_timelapse_min,p_datacap_to_deal_timelapse_avg
259,2023-04-27,f01731827,0.0,0.0,0.75,0.775,137438953472.0,5.1394104977734035e-06,51136954368.0,1.9731133785754605e-06,0.3720703125,0.005991058620660401,8522825728.0,3.5352362183877614e-06,137438953472.0,5.1394104977734035e-06,25568477184.0,6.4015149384766655e-06,137438953472.0,5.1394104977734035e-06,0.5,0.44692509278334075,1.0,1.0,0.8333333333333334,0.8023603968716645,1.0,1.0,524512.5,0.005934801715251094,1389.7451205167022,0.00235460000560264,1.0,1.0,1.0,1.0,4.797083373309028e-05,9.594166746618056e-06,0.0025906735751295338,0.0025900076442294507,6.831240104159411e-06,0.012299818757158883,2023-04-28 04:38:43.255,202304,0,77,0,0,0,0,0,0,0,44,99,80,99,0,0,99,99,0,0,1
260,2023-04-27,f01859111,0.6666666666666667,0.666672362861267,0.0,0.0,34359738368.0,1.2845585225775675e-06,1598029824.0,6.165979308048314e-08,0.0465087890625,0.0007488609970258134,1598029824.0,6.625061158863648e-07,34359738368.0,1.2845585225775675e-06,1598029824.0,3.998504753026117e-07,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,522303.6666666667,0.0037901820252109566,740.2603145740918,0.001254199000314188,1.0,1.0,1.0,1.0,0.001669449081803005,0.000333889816360601,0.001004016064257028,0.001003349074008254,3.5138323787884954e-06,0.005807350121781904,2023-04-28 04:38:43.255,202304,66,0,0,0,0,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
261,2023-04-27,f01953410,0.0,0.0,0.6666666666666667,0.688888888888889,103079215104.0,3.8544598393747915e-06,8522825728.0,3.2885222976257674e-07,0.08268229166666667,0.0013313273996518789,8522825728.0,3.5352362183877614e-06,103079215104.0,3.8544598393747915e-06,8522825728.0,2.133664653552894e-06,103079215104.0,3.8544598393747915e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,521632.0,0.003138041577700047,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00015559358954411078,0.00015492603283708597,3.893716533083168e-06,0.006550817962039348,2023-04-28 04:38:43.255,202304,0,68,0,0,0,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
262,2023-04-27,f0734353,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1534796.0,0.9868480530346587,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.236339453947611e-06,8.56868502995473e-06,1.1377684883878536e-06,0.0011571769862644286,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,98,0,99,99,0,0,0
263,2023-04-27,f01807647,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,520933.0,0.002459362412225934,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,8.681309141418526e-05,8.614548878513241e-05,4.368644139339912e-06,0.007480294481948223,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
264,2023-04-27,f01761489,0.75,0.7500064082189253,0.9090909090909091,0.9393939393939393,377957122048.0,1.4134065106563687e-05,238639120384.0,9.207862433352149e-06,0.6313920454545454,0.010166661922603104,238639120384.0,9.899826731689571e-05,377957122048.0,1.4134065106563687e-05,238639120384.0,5.974964350002381e-05,377957122048.0,1.4134065106563687e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1216003.25,0.6773230208040472,319586.7269775921,0.5414654083132823,1.0,1.0,1.0,1.0,1.608266489757353e-05,3.216532979514706e-06,0.08333333333333333,0.08333272131112515,3.99488558147975e-06,0.006748814991033516,2023-04-28 04:38:43.255,202304,75,93,0,0,1,0,0,0,0,99,99,99,99,67,54,99,99,0,8,0
265,2023-04-27,f01798062,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,520490.0,0.0020292409954805377,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0002461841457410143,0.0002455166495177337,3.5199827867007506e-06,0.00581938702944318,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
266,2023-04-27,f02133448,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,17045651456.0,6.577044595251535e-07,0.49609375,0.007988086286806912,8522825728.0,3.5352362183877614e-06,34359738368.0,1.2845585225775675e-06,17045651456.0,4.267589796014779e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,520227.5,0.0017743722101630061,1174.5043635508555,0.0019899245841345147,1.0,1.0,1.0,1.0,0.003115264797507788,0.0006230529595015577,0.0006119951040391676,0.0006113278520534476,0.0005115089514066496,1.0,2023-04-28 04:38:43.255,202304,0,0,0,0,0,0,0,0,0,99,99,99,99,0,0,99,99,0,0,99
267,2023-04-27,f01819323,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1536329.0,0.9883364867409131,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.712478790683326e-05,7.645717880928197e-05,1.8232907469727969e-06,0.002498806394273931,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,98,0,99,99,0,0,0
268,2023-04-27,f01896578,0.6666666666666667,0.666672362861267,0.0,0.0,34359738368.0,1.2845585225775675e-06,25568477184.0,9.865566892877302e-07,0.744140625,0.011982141619099931,25568477184.0,1.0606571855314277e-05,34359738368.0,1.2845585225775675e-06,25568477184.0,6.4015149384766655e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,521795.3333333333,0.0032966265996753814,586.0011376553234,0.0009928426886603309,1.0,1.0,1.0,1.0,0.0006253908692933083,0.00012507817385866166,0.00014874312063067083,0.0001480755593498579,3.4458284201457344e-06,0.005674260189786815,2023-04-28 04:38:43.255,202304,66,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
269,2023-04-27,f01621253,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,532676608.0,2.0553264360161046e-08,0.0155029296875,0.00024960408048918596,532676608.0,2.205476385784576e-07,34359738368.0,1.2845585225775675e-06,532676608.0,1.3310983249487593e-07,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,522777.0,0.004249754946037471,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0004675081813931744,0.0004668408329392302,3.5267050101084425e-06,0.005832543032035401,2023-04-28 04:38:43.255,202304,0,0,0,0,0,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
270,2023-04-27,f01716417,0.6666666666666667,0.666672362861267,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,519654.0,0.0012175445972883226,201.9009658223556,0.00034207424673651413,1.0,1.0,1.0,1.0,0.00025510204081632655,5.102040816326531e-05,0.0004945598417408506,0.000493892511348234,3.5055031108126733e-06,0.00579104898680983,2023-04-28 04:38:43.255,202304,66,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
271,2023-04-27,f01650106,0.0,0.0,0.5,0.5166666666666666,68719476736.0,2.5695091809761796e-06,34091302912.0,1.315408919050307e-06,0.49609375,0.007988086286806912,34091302912.0,1.4142239673777535e-05,68719476736.0,2.5695091809761796e-06,34091302912.0,8.53544008093855e-06,68719476736.0,2.5695091809761796e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1529454.0,0.9816613518873587,0.0,0.0,0.9999958639724129,0.9999958639724129,0.0,0.0,0.0,0.0,6.384472961757006e-05,6.317711165344721e-05,2.345165129554345e-06,0.00352016202523985,2023-04-28 04:38:43.255,202304,0,51,0,0,0,0,0,0,0,99,99,99,99,98,0,99,0,0,0,0
272,2023-04-27,f01807633,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,519788.0,0.0013476490438885103,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00010006003602161297,9.939244223702299e-05,3.6955014838840203e-06,0.006162893083181931,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
273,2023-04-27,f01807614,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,520451.0,0.0019913747759476475,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00027056277056277056,0.00026989529061613703,3.519618556891027e-06,0.005818674198579005,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
274,2023-04-27,f01986652,0.33333333333333337,0.3333361814306335,0.0,0.0,34359738368.0,1.2845585225775675e-06,3196059648.0,1.2331958616096628e-07,0.093017578125,0.0014977463718307547,2130706432.0,8.834853545403184e-07,34359738368.0,1.2845585225775675e-06,3196059648.0,7.999614395142152e-07,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1494720.0,0.947937114214143,0.0,0.0,1.0,1.0,1.0,1.0,0.0021849963583394027,0.00043699927166788056,0.0008347245409015025,0.0008340574376234499,4.711835731317551e-06,0.008151951640578244,2023-04-28 04:38:43.255,202304,33,0,0,0,0,0,0,0,0,99,99,99,99,94,0,99,99,0,0,0
275,2023-04-27,f01426958,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,17045651456.0,6.577044595251535e-07,0.49609375,0.007988086286806912,8522825728.0,3.5352362183877614e-06,34359738368.0,1.2845585225775675e-06,17045651456.0,4.267589796014779e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,521345.5,0.0028598705034391983,962.3723291948912,0.0016305161703835489,1.0,1.0,1.0,1.0,0.0003753049352598987,7.506098705197973e-05,0.00038255547054322876,0.00038188806536970746,3.526178274656124e-06,0.005831512162848848,2023-04-28 04:38:43.255,202304,0,0,0,0,0,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
276,2023-04-27,f0728006,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,8522825728.0,3.2885222976257674e-07,0.248046875,0.003994030954513892,8522825728.0,3.5352362183877614e-06,34359738368.0,1.2845585225775675e-06,8522825728.0,2.133664653552894e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,519628.0,0.0011923004509330625,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.000687757909215956,0.0006870907078140753,3.7798552489894496e-06,0.006327981073432427,2023-04-28 04:38:43.255,202304,0,0,0,0,0,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
277,2023-04-27,f01846005,0.0,0.0,0.8333333333333334,0.8611111111111112,206158430208.0,7.709311814570627e-06,34091302912.0,1.315408919050307e-06,0.16536458333333334,0.0026626791770828855,34091302912.0,1.4142239673777535e-05,206158430208.0,7.709311814570627e-06,34091302912.0,8.53544008093855e-06,206158430208.0,7.709311814570627e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1054392.0,0.5204100189711026,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0013850415512465374,0.001384374815393465,2.5214794238923813e-06,0.0038652251349697033,2023-04-28 04:38:43.255,202304,0,86,0,0,0,0,0,0,0,99,99,99,99,52,0,99,99,0,0,0
278,2023-04-27,f01846426,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1053439.0,0.5194847239143118,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0006261740763932373,0.0006255068338742583,1.9807681402390426e-06,0.0028070039753981236,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,51,0,99,99,0,0,0
279,2023-04-27,f0838452,0.5,0.5000042721459502,0.5,0.5166666666666666,68719476736.0,2.5695091809761796e-06,68182605824.0,2.630817838100614e-06,0.9921875,0.015976196951392952,68182605824.0,2.8284910947630566e-05,68719476736.0,2.5695091809761796e-06,68182605824.0,1.7071140650786095e-05,68719476736.0,2.5695091809761796e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1053414.5,0.5194609361610154,89.80256121069154,0.00015214956182124225,1.0,1.0,1.0,1.0,9.75262467511569e-06,1.950524935023138e-06,0.001076426264800861,0.0010757593228975242,2.2918761622344534e-06,0.0034158706695858383,2023-04-28 04:38:43.255,202304,50,51,0,0,1,0,0,0,0,99,99,99,99,51,0,99,99,0,0,0
280,2023-04-27,f02007464,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,532676608.0,2.0553264360161046e-08,0.0155029296875,0.00024960408048918596,532676608.0,2.205476385784576e-07,34359738368.0,1.2845585225775675e-06,532676608.0,1.3310983249487593e-07,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,520754.0,0.002285566173857027,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.4415868988582632e-05,1.37482180227575e-05,4.9096354322934e-06,0.00853906364518692,2023-04-28 04:38:43.255,202304,0,0,0,0,0,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
281,2023-04-27,f0217971,0.0,0.0,0.0,0.0,8589934592.0,3.208455287786085e-07,8522825728.0,3.2885222976257674e-07,0.9921875,0.015976196951392952,8522825728.0,3.5352362183877614e-06,8589934592.0,3.208455287786085e-07,8522825728.0,2.133664653552894e-06,8589934592.0,3.208455287786085e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,523576.0,0.005025526982108739,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0008103727714748784,0.000809705651938109,3.7460891750182284e-06,0.006261897795660636,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
282,2023-04-27,f01648999,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,266338304.0,1.0276632180080523e-08,0.00775146484375,0.0001247898513550291,266338304.0,1.100580192514808e-07,34359738368.0,1.2845585225775675e-06,266338304.0,6.6424671792942e-08,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,522636.0,0.004112853998495482,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0010905125408942203,0.001089845608395735,3.5288302053210325e-06,0.005836702232352045,2023-04-28 04:38:43.255,202304,0,0,0,0,0,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
283,2023-04-27,f01911391,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,532676608.0,2.0553264360161046e-08,0.0155029296875,0.00024960408048918596,532676608.0,2.205476385784576e-07,34359738368.0,1.2845585225775675e-06,532676608.0,1.3310983249487593e-07,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1494720.0,0.947937114214143,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0004269854824935952,0.0004263181069842419,2.7969791582149897e-06,0.004404403171623076,2023-04-28 04:38:43.255,202304,0,0,0,0,0,0,0,0,0,99,99,99,99,94,0,99,99,0,0,0
284,2023-04-27,f01807640,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,520974.0,0.002499170489170768,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,8.677542519958348e-05,8.610782254538239e-05,4.368226715216687e-06,0.007479477544974525,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
285,2023-04-27,f01807629,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,521495.0,0.0030050243449819447,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00012229423994129877,0.0001216266610016105,3.4665241099894576e-06,0.005714763537075198,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
286,2023-04-27,f01807616,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518890.0,0.0004757550659260591,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00019238168526356292,0.00019171415311849981,3.5064038072648773e-06,0.005792811731684754,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
287,2023-04-27,f01804309,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,519584.0,0.0011495795878703142,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00017599436818021823,0.00017532682509398932,2.8604417120394644e-06,0.0045286051613499375,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
288,2023-04-27,f01182005,0.75,0.7500064082189253,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,909271.5,0.3795083596961584,259216.71351014386,0.4391824558854045,1.0,1.0,1.0,1.0,0.0018181818181818182,0.0003636363636363636,1.797293994162389e-06,1.1296346034120214e-06,1.3863776294826625e-06,0.001643727686282946,2023-04-28 04:38:43.255,202304,75,0,0,0,1,0,0,0,0,99,99,99,99,37,43,99,99,0,0,0
289,2023-04-27,f0433203,0.0,0.0,0.0,0.0,8589934592.0,3.208455287786085e-07,8522825728.0,3.2885222976257674e-07,0.9921875,0.015976196951392952,8522825728.0,3.5352362183877614e-06,8589934592.0,3.208455287786085e-07,8522825728.0,2.133664653552894e-06,8589934592.0,3.208455287786085e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,534406.0,0.015540684867780617,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0006289308176100629,0.0006282635769316513,3.669140430076915e-06,0.006111302103354758,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,1,0,99,99,0,0,0
290,2023-04-27,f01917334,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,532676608.0,2.0553264360161046e-08,0.0155029296875,0.00024960408048918596,266338304.0,1.100580192514808e-07,34359738368.0,1.2845585225775675e-06,532676608.0,1.3310983249487593e-07,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,521343.5,0.002857928646027255,1487.0455608353095,0.002519452980394271,1.0,1.0,1.0,1.0,0.0020100502512562816,0.00040201005025125634,6.792094002580996e-05,6.725332478321215e-05,3.3759820997844668e-06,0.005537564588346592,2023-04-28 04:38:43.255,202304,0,0,0,0,0,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
291,2023-04-27,f01807625,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,520191.0,0.0017389333123950447,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0001444043321299639,0.00014373676795231287,3.4825703223784565e-06,0.005746167434116682,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
292,2023-04-27,f01987033,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,8323072.0,3.2114475562751635e-10,0.0002422332763671875,3.876066881314637e-06,8323072.0,3.021200528472022e-09,34359738368.0,1.2845585225775675e-06,8323072.0,1.823422362943506e-09,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,519799.0,0.0013583292596541974,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00023250406882120437,0.00023183656346427558,4.66711270592795e-06,0.0080644246123506,2023-04-28 04:38:43.255,202304,0,0,0,0,0,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
293,2023-04-27,f01458293,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,1065353216.0,4.110652872032209e-08,0.031005859375,0.0004992325387574997,1065353216.0,4.415268772324112e-07,34359738368.0,1.2845585225775675e-06,1065353216.0,2.664801538987438e-07,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,521231.0,0.002748699166605456,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0006501950585175553,0.0006495278320364394,3.5442759766742e-06,0.005866931011676548,2023-04-28 04:38:43.255,202304,0,0,0,0,0,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
294,2023-04-27,f01901054,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1054616.0,0.5206275070012403,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0008613264427217916,0.0008606593572047805,2.597262362764338e-06,0.004013539238768282,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,52,0,99,99,0,0,0
295,2023-04-27,f01807606,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,519403.0,0.0009738414920894638,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00045558086560364467,0.0004549135091863018,3.5552324113371685e-06,0.005888373750795066,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,0,0,99,99,0,0,0
